Name,ID,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Feeling Good,5G6szsbEgDRHH975jPtMCf,0.311,0.82,0.559,3.63e-06,11.0,0.196,-10.707,0.0,0.104,107.913,4.0,0.828,rnb
OVAMI,1QO7M1UGJsHno3cf5aHCri,0.34,0.632,0.609,0.000345,0.0,0.086,-7.593,1.0,0.0849,95.146,4.0,0.663,rnb
Jara,0WSxRM0rcUH9vqfsPcoDvx,0.605,0.688,0.441,0.0243,3.0,0.145,-5.468,0.0,0.0791,102.775,4.0,0.419,rnb
Only God Can Save Me,3QnQAJkb10GQWnmUtJLBoq,0.467,0.696,0.382,1.59e-05,11.0,0.0951,-11.921,0.0,0.215,111.997,4.0,0.364,rnb
Therapy,6qIlzp4lZfTYJujSXw5o7r,0.0103,0.55,0.698,3.31e-06,5.0,0.18,-5.707,0.0,0.314,188.02,4.0,0.497,rnb
Rora,5Qj74EnGXZ0V2TGzUKlZuq,0.715,0.612,0.438,0.0551,6.0,0.131,-12.078,0.0,0.131,105.384,4.0,0.626,rnb
Panadol,2VkxvwW5Vb3hWrB9so0cQ4,0.342,0.823,0.674,0.000694,0.0,0.348,-7.6,1.0,0.088,98.021,4.0,0.693,rnb
Lose Control (feat. Blxckie),57NBD4H4CIFw5sdOuci0UB,0.28,0.791,0.732,0.00598,5.0,0.119,-5.733,1.0,0.0618,103.015,4.0,0.804,rnb
Don't Let Me Down,60MtVesSSqlEdtEgBWex6F,0.555,0.686,0.53,0.0012,1.0,0.145,-8.285,0.0,0.0297,95.022,4.0,0.544,rnb
capture my soul (feat. Joeboy),6nWbowN2n1DXxyfQGhx2Zz,0.389,0.905,0.548,0.0538,0.0,0.123,-7.855,1.0,0.155,100.007,4.0,0.328,rnb
Old,5NqUNHSCMW7ikeHXGFVIbN,0.76,0.515,0.291,1.55e-06,5.0,0.374,-11.456,1.0,0.0326,73.236,4.0,0.241,rnb
If They Are Real,4nlA1i2haXMOxCHBRAVx2j,0.51,0.587,0.754,0.0,0.0,0.13,-9.453,1.0,0.365,76.471,4.0,0.644,rnb
All Over You,4p5x9gioMn5CYZCuRGo1Kz,0.589,0.911,0.618,0.000698,11.0,0.27,-5.085,0.0,0.105,104.92,4.0,0.835,rnb
Routine Lover,42oH913TlKFC5LHNgZNrQk,0.23,0.786,0.725,0.000966,11.0,0.0917,-5.851,0.0,0.283,94.099,4.0,0.375,rnb
Sweet Life,1x4VCK4tmq3PfXiyZgCmoq,0.233,0.837,0.69,0.0223,4.0,0.0661,-6.988,0.0,0.0406,109.957,4.0,0.713,rnb
Icon,7F1PAapg2rEEHl5SOkOxVZ,0.589,0.53,0.632,0.000116,6.0,0.1,-4.592,1.0,0.281,134.242,5.0,0.46,rnb
Khartoum (with Adekunle Gold),5RizFQe3Uvf12S2WE83IBr,0.183,0.536,0.732,0.0,0.0,0.1,-7.644,1.0,0.434,60.325,5.0,0.568,rnb
ALL MY LIFE,4WoPXUWnmeNlxLLbvfxhx9,0.54,0.7,0.458,0.497,8.0,0.102,-8.784,0.0,0.0547,133.339,5.0,0.51,rnb
Lockdown 2.0,3y2MvkCMnjBHDj55Aygezw,0.306,0.804,0.805,0.00202,8.0,0.108,-6.053,1.0,0.0533,107.993,4.0,0.836,rnb
Eyes on You,2NnqSG568w506fvH0pSTzI,0.0577,0.83,0.695,0.000813,5.0,0.104,-5.015,0.0,0.0627,108.011,4.0,0.666,rnb
Alone,4qqXRH8qhmNA31oy1ADAN7,0.0408,0.52,0.824,0.00713,5.0,0.0825,-5.504,0.0,0.217,199.909,4.0,0.676,rnb
Summer Breeze,3Xp7M0XASUptb61H0mLAcQ,0.293,0.817,0.469,0.24,2.0,0.108,-7.495,1.0,0.202,98.94,4.0,0.327,rnb
All In,2VSX6yoH66zYjEbLieZMnl,0.0363,0.77,0.402,0.000163,11.0,0.108,-10.59,1.0,0.166,103.987,4.0,0.273,rnb
42,2Kui4WxXbqrxVO7q0H1XBA,0.35,0.94,0.47,0.289,5.0,0.139,-9.186,0.0,0.253,101.016,4.0,0.465,rnb
Fake Happy,7z45AkgscpK9Vh5WyfF3iP,0.372,0.442,0.498,0.0,5.0,0.206,-6.505,1.0,0.147,161.683,4.0,0.586,rnb
FRI(END)S,0PBTlQ84CBJF0tBnKGmQa6,0.0315,0.466,0.601,0.0,8.0,0.0927,-4.468,1.0,0.053,53.376,4.0,0.627,rnb
Baby PLZ (feat. Jay Park),0KBQZCNDLOPLFNZ17Q8CQg,0.337,0.686,0.631,0.0,9.0,0.106,-6.262,0.0,0.109,135.028,4.0,0.38,rnb
To. X,2gyCwrOcC6JBoaJ8JGJ7T8,0.396,0.835,0.587,4.09e-06,8.0,0.0862,-5.814,1.0,0.08,97.03,4.0,0.646,rnb
I Hate You (2024) - Spotify Singles,2AZhHsWsunXGXKIWioeM6Y,0.245,0.793,0.831,0.0,1.0,0.0768,-3.724,1.0,0.159,133.961,4.0,0.828,rnb
No Jam,0DY6EuQNgZItf5nWrmUsH9,0.801,0.568,0.714,0.0,10.0,0.114,-6.15,0.0,0.197,174.044,4.0,0.693,rnb
Valentine,3lgIAJyBSEF48IlcZ9ShnO,0.22,0.629,0.41,0.00318,11.0,0.144,-7.606,0.0,0.286,79.936,4.0,0.907,rnb
Bam Yang Gang,5juCu4WFTFRZ2XilopAMTy,0.771,0.455,0.408,6.55e-05,6.0,0.0958,-8.72,0.0,0.0642,178.047,3.0,0.743,rnb
DIE 4 YOU,7yZD4AVfQtAZD4cG8eRnPk,0.802,0.411,0.359,1.24e-05,6.0,0.104,-9.928,0.0,0.0592,82.631,4.0,0.277,rnb
her,3IrVcKEjHyqcqBUPz9ppjy,0.258,0.649,0.478,0.000229,9.0,0.343,-6.376,1.0,0.0257,90.075,4.0,0.498,rnb
Love Me Again,2N0SPREDYqILVEFSsWF5N5,0.183,0.633,0.607,1.38e-06,0.0,0.167,-6.182,0.0,0.0532,74.029,4.0,0.363,rnb
ONE SPARK (R&B ver.),73G0emO69Z2hWwqsZpx3BC,0.225,0.596,0.675,1.24e-06,4.0,0.197,-4.029,0.0,0.0547,168.902,4.0,0.38,rnb
Seven (feat. Latto),7x9aauaA9cu6tyfpHnqDLo,0.311,0.802,0.832,0.0,11.0,0.0815,-4.107,1.0,0.0434,124.997,4.0,0.89,rnb
Closer Than This,3k6q0O9JnO2GhvD6C8fs20,0.389,0.716,0.54,0.0,0.0,0.0692,-5.951,1.0,0.0381,87.963,4.0,0.373,rnb
Rock With You - Spotify Singles,1hncbzqfhChm8PS0UeoVY6,0.34,0.532,0.583,0.0,6.0,0.121,-6.64,0.0,0.272,70.301,4.0,0.552,rnb
Hype Boy,0a4MMyCrzT0En247IhqZbD,0.268,0.593,0.935,0.0,4.0,0.286,-3.43,0.0,0.225,99.976,4.0,0.783,rnb
ONLY,6TBJkXHPhu3EsMk1bshwuI,0.892,0.536,0.296,0.0,5.0,0.0873,-7.451,1.0,0.0346,122.907,3.0,0.151,rnb
Sugarcoat (NATTY Solo),0NoeYUnwpb9R26mpylHcR9,0.0339,0.663,0.82,0.0,5.0,0.0974,-3.244,0.0,0.0362,94.019,4.0,0.568,rnb
Slow Dancing,5h1BN75CEh8wdSwE1xrbSe,0.257,0.579,0.63,0.00462,8.0,0.0986,-7.758,1.0,0.058,155.96,4.0,0.552,rnb
3D (feat. Jack Harlow),6ehWdR7cGDXnT7aKEASJxE,0.0322,0.853,0.824,0.0,1.0,0.0859,-3.287,1.0,0.103,108.044,4.0,0.888,rnb
New Jeans,6rdkCkjk6D12xRpdMXy0I2,0.51,0.807,0.721,0.00216,4.0,0.115,-6.211,0.0,0.0508,134.014,4.0,0.532,rnb
Alone,5Hfnps0jaWFpYg55WOPexG,0.283,0.593,0.446,0.0,0.0,0.119,-7.776,0.0,0.0266,102.057,4.0,0.168,rnb
Don't Go Insane,5LWWAw887ODAUvR2LR1kDg,0.191,0.721,0.481,5.85e-06,7.0,0.11,-6.199,0.0,0.061,115.007,4.0,0.597,rnb
Killin’ Me Good,4Cyf87ul1le0xTWRFBoYd7,0.204,0.745,0.918,0.0,5.0,0.0449,-0.683,1.0,0.0741,111.966,4.0,0.647,rnb
"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",3m5PgWSClkZ44vdFmPiqpq,0.137,0.674,0.932,1.08e-05,2.0,0.0934,-2.921,1.0,0.0417,130.986,4.0,0.469,rnb
Lucid Dream,285Bh5EkbxGGE76ge8JDbH,0.0539,0.7,0.753,1.72e-05,11.0,0.072,-3.841,0.0,0.0441,97.998,4.0,0.146,rnb
Rainy Days,5ydjxBSUIDn26MFzU3asP4,0.739,0.633,0.454,0.0,9.0,0.148,-8.016,0.0,0.0875,74.828,4.0,0.282,rnb
Bittersweet (feat. LeeHi),347PJwH4XqRbeaKaIW9sX3,0.425,0.824,0.68,0.0,10.0,0.0849,-6.331,0.0,0.0425,110.077,4.0,0.772,rnb
love you twice,0GLXQAdrh4tdvz0JLw8DX8,0.42,0.749,0.553,0.000198,10.0,0.31,-6.385,1.0,0.0374,96.044,4.0,0.641,rnb
I'm Gonna Love You,1jxGBe4s8FwL2ZeNWszVuu,0.434,0.519,0.445,0.0,0.0,0.258,-5.452,0.0,0.206,200.021,4.0,0.505,rnb
Attention,2pIUpMhHL6L9Z5lnKxJJr9,0.236,0.811,0.648,0.0,10.0,0.0761,-3.684,0.0,0.0368,104.988,4.0,0.695,rnb
VIBE (feat. Jimin of BTS),4NIe9Is7bN5JWyTeCW2ahK,0.0936,0.787,0.671,0.0,0.0,0.249,-5.6,1.0,0.0572,100.078,4.0,0.591,rnb
INVITATION (Feat. Gaeko),3ISOK4T54v6O1g1AB8FiEK,0.0726,0.799,0.849,0.0,4.0,0.116,-3.04,0.0,0.0704,124.032,4.0,0.913,rnb
For Us,4HAOgAnILvXCbSODMoRnmD,0.798,0.556,0.339,0.0118,1.0,0.172,-11.128,0.0,0.033,84.968,4.0,0.215,rnb
The Weekend,0v2Qgk39gLXMIJi6BY34Fz,0.0627,0.783,0.523,4.86e-06,1.0,0.0963,-5.7,1.0,0.0321,101.488,4.0,0.828,rnb
Thirsty,6nICBdDevG4NZysIqDFPEa,0.549,0.654,0.787,0.0,6.0,0.13,-2.538,1.0,0.0636,77.513,4.0,0.632,rnb
Hurt,5expoVGQPvXuwBBFuNGqBd,0.731,0.599,0.446,0.0,10.0,0.105,-6.511,0.0,0.0833,179.877,4.0,0.567,rnb
Shoong! (feat. LISA of BLACKPINK),5HrIcZOo1DysX53qDRlRnt,0.00789,0.763,0.699,0.0,11.0,0.409,-6.118,0.0,0.0554,110.01,4.0,0.255,rnb
STAY,1dR5StkkOjZEXEgrC7AlVY,0.0185,0.37,0.761,0.0,5.0,0.326,-4.008,0.0,0.0554,202.955,4.0,0.438,rnb
LOVE COUNTDOWN (Feat. Wonstein),0GnydTKmczMoKOEl1D4URI,0.242,0.693,0.844,0.0,11.0,0.0618,-2.481,0.0,0.192,159.937,4.0,0.862,rnb
Rush Hour (Feat. j-hope of BTS),5aucVLKiumD89mxVCB4zvS,0.157,0.738,0.714,0.0,0.0,0.31,-5.235,1.0,0.249,95.035,4.0,0.74,rnb
Yours,4KL3FJYexPrPuMdPagHPXp,0.137,0.676,0.774,0.0,8.0,0.106,-3.988,1.0,0.0338,86.994,4.0,0.392,rnb
you won't be there for me,0jaHnvdrguukJipydAJWq2,0.221,0.779,0.298,0.0,2.0,0.109,-6.462,0.0,0.0312,94.921,4.0,0.637,rnb
Don't ever say love me (feat. RM of BTS),34o6gteNy2T5rieA0xYAgo,0.355,0.543,0.475,0.0,11.0,0.366,-6.502,0.0,0.0541,145.115,4.0,0.187,rnb
Ballroom Extravaganza,4vJfBno2d0mTjMcYn5lEln,0.112,0.513,0.772,0.00081,5.0,0.121,-5.789,1.0,0.0352,145.084,4.0,0.409,rnb
Bambi,60VaORSJ5x1D4ZPSc0g2En,0.434,0.438,0.632,0.0,7.0,0.214,-4.447,0.0,0.0417,61.45,4.0,0.386,rnb
Cookie,2DwUdMJ5uxv20EhAildreg,0.0596,0.847,0.638,0.0,0.0,0.0894,-3.764,1.0,0.0575,156.935,4.0,0.661,rnb
D (Half Moon),3uA8SjMyDtwtt0jLPMQbVD,0.246,0.512,0.765,0.0,7.0,0.0573,-5.252,1.0,0.136,169.709,4.0,0.519,rnb
Forever Only,0fN27m84ofEpWHGwJ0THYz,0.0776,0.599,0.757,1.59e-06,4.0,0.469,-2.728,0.0,0.126,180.017,4.0,0.708,rnb
Your Existence,2tmX4T7ODY34NwvQ3DD3MC,0.536,0.418,0.603,2.52e-05,7.0,0.11,-9.379,1.0,0.204,100.171,4.0,0.657,rnb
GANADARA (Feat. IU),5quFr5s5PXYfUX5jV2EBZ1,0.196,0.492,0.615,0.0,2.0,0.0772,-6.663,1.0,0.244,90.081,4.0,0.458,rnb
Peaches,237OjBs3wvamAFpHp0yItw,0.348,0.633,0.775,0.0,6.0,0.612,-3.747,1.0,0.0413,134.093,4.0,0.486,rnb
Nerves,2qwplOI7upNGwg2mLVrraw,0.264,0.627,0.662,0.0,11.0,0.115,-4.773,0.0,0.035,140.007,4.0,0.321,rnb
Birthday,2cbllYULJNYhcDK37Uh8hR,0.268,0.535,0.528,0.0,7.0,0.121,-5.963,0.0,0.202,191.769,3.0,0.476,rnb
By My Side,6nzCvAtyADh0wwZEVMoujK,0.672,0.466,0.429,0.0,8.0,0.0928,-4.52,1.0,0.0445,179.462,3.0,0.375,rnb
Cry For Love,4QqROKO0RtV5CvxE7g90uw,0.338,0.706,0.692,0.0,1.0,0.113,-4.084,0.0,0.0483,136.078,4.0,0.526,rnb
Best Lover,0iWFz0Q5Qha9bx325ocFWq,0.268,0.74,0.663,0.0,7.0,0.121,-5.393,1.0,0.272,82.004,4.0,0.519,rnb
For You,0JL7DoEqAUcOntWmBuOSdh,0.724,0.588,0.452,0.0,7.0,0.107,-7.778,1.0,0.039,83.936,4.0,0.267,rnb
What 2 Do,6GS3lnAVy5w6AHWEKYzYeS,0.249,0.632,0.531,0.0,8.0,0.346,-5.669,1.0,0.0333,95.061,4.0,0.511,rnb
maybe we need a break,4KnjQKwfL4kd1hD4jHZ7XT,0.769,0.711,0.411,0.0,9.0,0.0898,-4.771,1.0,0.0373,90.009,3.0,0.362,rnb
Dope Lovers,6cvbvXaRbQcuv54SjYXP86,0.26,0.641,0.799,0.0,9.0,0.192,-5.661,1.0,0.0479,160.008,4.0,0.805,rnb
Candy,6kKC35sKUh2FUx4M0qAL44,0.24,0.649,0.767,0.0,11.0,0.0929,-3.838,0.0,0.0455,149.918,4.0,0.608,rnb
Horizon,2HfAb3qB9w3t9x5e7ZjX5T,0.17,0.605,0.575,5.57e-05,5.0,0.161,-6.815,0.0,0.0878,100.107,4.0,0.546,rnb
MOVIE,51kQvG4aghW17VSZKkfxTp,0.663,0.583,0.557,0.0,3.0,0.374,-4.012,1.0,0.0494,73.615,4.0,0.595,rnb
HOLO,4BSluGpjdLQihMmKgHXMxp,0.768,0.406,0.474,0.0,6.0,0.106,-6.349,1.0,0.0295,179.914,3.0,0.206,rnb
Restless,4AHNi316rl3KI3hKIsdxZe,0.382,0.575,0.607,0.000112,5.0,0.115,-6.897,1.0,0.0274,89.985,4.0,0.298,rnb
Last,41r2Q4UEDdU9cktfgQETnx,0.117,0.695,0.39,0.0,7.0,0.104,-5.439,1.0,0.0342,123.985,3.0,0.455,rnb
Know me,5bvVA6idKl1R38C5G4tuxC,0.132,0.767,0.631,1.81e-05,5.0,0.127,-6.052,0.0,0.0288,94.99,4.0,0.675,rnb
Love Again,4dYODiAYvJHWQJtNganYCY,0.286,0.684,0.595,8.55e-06,4.0,0.106,-5.423,0.0,0.0364,95.059,4.0,0.564,rnb
Mood,0nEsLR5KTySCO9CfyC2yjg,0.5,0.669,0.452,2.73e-06,4.0,0.119,-8.842,0.0,0.0517,97.992,4.0,0.279,rnb
Winter blossom (feat. Ashley Alisha & nobody likes you pat),5fTjaxacUujHQzT8qPHKoq,0.462,0.713,0.482,0.0,10.0,0.083,-5.741,1.0,0.0507,92.951,4.0,0.452,rnb
Wishing On You,6ulJY8ia7SDCPO4Lnge1Pu,0.583,0.749,0.616,0.0,9.0,0.13,-5.354,0.0,0.0503,126.058,4.0,0.315,rnb
Make Up (Feat. Crush),19zsSUEuJNzNA6eqInqyF9,0.502,0.698,0.497,0.0,0.0,0.0918,-6.606,1.0,0.0825,124.942,4.0,0.646,rnb
Click Like (Prod. Crush) (Feat. Paul Blanco),3uzUBVCNTdVnmJMumFA4Ce,0.261,0.578,0.773,0.0,7.0,0.126,-3.424,0.0,0.141,145.817,4.0,0.736,rnb
Your Dog Loves You (Feat. Crush),72cq3rZCIEYaq1TM8y5LBQ,0.928,0.413,0.232,3.15e-05,9.0,0.155,-11.87,1.0,0.0371,93.661,1.0,0.134,rnb
Sola,40LzJuJnv3alVHKjrzkMna,0.0377,0.841,0.459,2.83e-05,4.0,0.121,-9.563,0.0,0.0391,130.041,4.0,0.469,rnb
Globos Negros,5RGwLmxzvqF45xuRVRt0lk,0.121,0.705,0.574,5.36e-06,9.0,0.0754,-5.802,0.0,0.0689,83.97,4.0,0.463,rnb
Dime Si Tu,2hiEWGnFqLCJoZvXU9Ozmr,0.102,0.907,0.475,3.16e-06,11.0,0.112,-9.594,0.0,0.146,99.988,4.0,0.501,rnb
lento,6y9gnJMwDfwJZrxyCd3Q6s,0.415,0.825,0.573,4.3e-06,0.0,0.17,-6.102,1.0,0.185,120.056,4.0,0.659,rnb
NASA,2PpWdLhbZKTfnpdXHOW3KG,0.587,0.688,0.578,0.0133,4.0,0.1,-8.689,0.0,0.271,93.067,4.0,0.284,rnb
Tal vez,22yHkRTgnAjoyaMhdWDP07,0.176,0.768,0.786,0.0,11.0,0.26,-3.886,0.0,0.211,157.992,4.0,0.616,rnb
Blockbuster (90's R&B),5wa8q4KYRxU5Ch8KhPIrJu,0.508,0.707,0.768,7.27e-05,1.0,0.366,-5.106,0.0,0.196,94.063,4.0,0.528,rnb
Bossa,7vcW9mEMLdzZrfkNYOKRZg,0.0894,0.844,0.681,0.0,0.0,0.211,-4.947,1.0,0.05,134.897,4.0,0.677,rnb
alexademie,3St7sFGXYDJqgbdxnT9gwR,0.563,0.763,0.553,1.96e-05,11.0,0.117,-7.335,1.0,0.0812,98.927,4.0,0.439,rnb
real valor,7gbYxnKsftWLFaZoDAxxPr,0.265,0.731,0.478,0.0,6.0,0.0868,-7.371,0.0,0.0377,119.934,4.0,0.407,rnb
Hielo,1buOWQg3BhMC5SNp1eeTPq,0.366,0.662,0.541,8.89e-05,0.0,0.149,-6.358,0.0,0.0348,129.98,3.0,0.244,rnb
cómo dormiste?,3fjN3y5x4hN53rykAN2LHQ,0.238,0.627,0.429,0.0,1.0,0.122,-8.255,1.0,0.234,126.426,5.0,0.565,rnb
PERO TÚ,1dw7qShk971xMD6r6mA4VN,0.394,0.861,0.79,0.0,6.0,0.111,-4.561,1.0,0.291,139.845,4.0,0.681,rnb
COLOGNE,1ULnQ2yn5LeQX4LrROm1RD,0.226,0.765,0.683,0.0,5.0,0.108,-5.301,0.0,0.0625,137.02,4.0,0.536,rnb
Aquel Nap ZzZz,5bQLsyTrUaMQRfr6whwGe5,0.62,0.457,0.495,0.000228,4.0,0.109,-6.044,1.0,0.0797,79.513,4.0,0.311,rnb
Rincón,4PMi46eDFyLmHKKtVTrDGb,0.133,0.637,0.236,0.0,10.0,0.0989,-8.634,1.0,0.0797,118.85,3.0,0.266,rnb
Down With Me,4LLqqvlsks9SQ3exoqhk4h,0.393,0.863,0.659,9.63e-05,1.0,0.0899,-6.445,1.0,0.0617,132.002,4.0,0.271,rnb
Mi Nena Remix,7q1KFoWUNYudhKW8RYJFsZ,0.335,0.767,0.701,0.0,11.0,0.285,-5.458,0.0,0.106,125.948,4.0,0.675,rnb
Hood - Remix,3UytZp1xDkNkROyIwE7DbY,0.785,0.674,0.456,0.0,3.0,0.126,-6.253,1.0,0.0399,89.967,4.0,0.933,rnb
ME TENGO QUE IR,5AwdJhVYK64TDpfdRa1DyN,0.231,0.772,0.632,0.00609,3.0,0.114,-5.103,0.0,0.0317,136.978,4.0,0.753,rnb
Me Olvidé De Los 2,02qcrVQ61nS94wWvLaiXGf,0.525,0.722,0.37,5.06e-06,8.0,0.146,-8.826,1.0,0.203,97.059,4.0,0.306,rnb
Que Se Parezca A Ti,1egG8nOtq5l9ZiqVRT7KM6,0.716,0.732,0.426,0.0,3.0,0.267,-7.389,1.0,0.03,93.043,4.0,0.448,rnb
Palabras Sobran,4wu7jIeJCUhQJaXsXVit0e,0.627,0.674,0.514,0.0,5.0,0.137,-7.437,0.0,0.143,127.884,4.0,0.279,rnb
CANDY,70AYiGbc4mWZGEqiipBBDb,0.885,0.638,0.49,0.0116,4.0,0.156,-5.726,0.0,0.226,179.905,4.0,0.403,rnb
Weeknd<3,6FVq1MqAOeNLUYOiIOj4Rw,0.702,0.759,0.479,0.0,5.0,0.105,-5.588,1.0,0.0629,140.092,4.0,0.373,rnb
algo así (remix),0z0IEbMRvIEjj9Iif4doxD,0.451,0.446,0.521,0.0,9.0,0.106,-7.211,1.0,0.152,85.84,4.0,0.417,rnb
Rebound (feat. Anuel AA),0kc2XuAnTuAA4viTMoKsjV,0.213,0.777,0.652,0.0,5.0,0.0925,-5.296,0.0,0.0999,138.034,4.0,0.663,rnb
No Sabe Igual,6EOtXcUQza8Ct4R2gyLWFl,0.487,0.734,0.404,0.00522,6.0,0.0803,-11.376,1.0,0.416,162.834,4.0,0.409,rnb
CUANDO HACEMOS EL AMOR,3l0sygctfWjxXitgE3WciJ,0.316,0.638,0.606,0.0,1.0,0.367,-3.982,0.0,0.0901,151.86,4.0,0.354,rnb
I Wish you Roses,6BQrmjAgPfPTwILoFEK3Hd,0.143,0.467,0.624,0.000899,10.0,0.145,-8.511,0.0,0.0508,141.889,4.0,0.31,rnb
Estoy Bien,6szg6z5MWZKiojwcu5hRNX,0.567,0.791,0.19,0.0,11.0,0.111,-18.993,1.0,0.056,116.1,4.0,0.544,rnb
PARA AMARTE A TI,5ZMucBMCG8iq0KuEZHLwYy,0.631,0.645,0.515,0.0,3.0,0.134,-6.594,1.0,0.0263,96.047,3.0,0.44,rnb
Miedo,7acURarwO3OFjtUKzzQq1T,0.608,0.689,0.342,0.0425,11.0,0.22,-10.129,0.0,0.071,129.962,4.0,0.217,rnb
Me Olvidé,7ffzz5DfxaPnGNCKu6f0II,0.114,0.577,0.551,0.0,8.0,0.0844,-4.739,1.0,0.0906,93.529,4.0,0.695,rnb
Tírame Un Hello - Remix,4Kb3xZkdhXtAwAdQ0yeSSA,0.203,0.751,0.663,0.0,5.0,0.0464,-7.067,0.0,0.0354,105.021,4.0,0.845,rnb
Mil Maneras de Morir,7hmI4j25JJWODg80sWNTWS,0.526,0.464,0.498,0.0,7.0,0.0505,-7.45,1.0,0.0812,83.672,4.0,0.189,rnb
Estetograma,5Jhybb3bz6VtMzfgNPGtqN,0.311,0.798,0.794,3.35e-05,0.0,0.121,-4.682,0.0,0.0661,89.992,4.0,0.83,rnb
Grillz,3NYmQgmnd2nDeRfq5vQbyu,0.424,0.618,0.601,0.0,9.0,0.105,-5.922,0.0,0.201,82.588,4.0,0.531,rnb
BAD BEHAVIORS,2PrvvsroFvKyI8ERdB0URU,0.0832,0.673,0.582,0.000303,7.0,0.665,-7.12,1.0,0.412,170.048,4.0,0.533,rnb
Vamonos,1kX0I8IyV9lP81e1TTV31W,0.058,0.639,0.526,0.0,9.0,0.126,-6.987,1.0,0.031,105.126,4.0,0.355,rnb
Podemos Intentar,3Mi8RoaiZ6jmPIFkuNkYAg,0.164,0.819,0.734,1.62e-05,1.0,0.0859,-4.027,1.0,0.248,100.473,4.0,0.796,rnb
Tanto,5ZqbJRd75CSRoqSBK5gsrn,0.0308,0.464,0.614,0.0,2.0,0.328,-7.149,1.0,0.0359,145.919,4.0,0.536,rnb
Parece un Sueño,1DXAuCkxL3hdcLjBkvUxgN,0.326,0.715,0.549,0.0,6.0,0.137,-8.794,0.0,0.0726,82.983,4.0,0.687,rnb
Nadie Más,2gWN7hIUWkNR6aBBIE7tLG,0.255,0.454,0.478,5.04e-05,4.0,0.189,-6.757,0.0,0.0286,90.998,3.0,0.352,rnb
Llamando A Tu Fon,07lwUBDazPEFw2qvl9pERT,0.0427,0.575,0.648,0.0,8.0,0.218,-6.225,1.0,0.363,51.964,5.0,0.743,rnb
NUDE,5LZEvEjAzndBZUaHrp1o0L,0.323,0.939,0.431,2.3e-06,1.0,0.094,-11.71,0.0,0.27,110.024,4.0,0.552,rnb
El Father,3l1KMArNsKOR29ppTBhCzw,0.32,0.777,0.633,4.52e-06,8.0,0.116,-6.289,1.0,0.0962,173.726,4.0,0.512,rnb
Aquí Sigo,44JxzOYUpQU5KvvjQvdU90,0.501,0.474,0.559,0.0,9.0,0.0955,-8.143,1.0,0.0674,172.74,3.0,0.38,rnb
CAMA KING (feat. Chita),1EOyHhh5uOwNrDhiUNnH2u,0.111,0.714,0.725,0.0,7.0,0.0892,-5.548,1.0,0.205,89.972,4.0,0.589,rnb
Bonnie and Clyde,06YfgRDoApwaMSQVHSCPMP,0.469,0.648,0.535,0.000742,0.0,0.0902,-5.551,0.0,0.146,82.803,4.0,0.524,rnb
DIFERENTE.,7lGjLjd0JbhlwuxMQSIhaU,0.18,0.744,0.546,2.83e-06,10.0,0.0986,-9.684,0.0,0.13,90.042,4.0,0.693,rnb
"La Ducha Remix (con Becky G, Tini)",0044ljTRPPQdAkCUXK6s7A,0.43,0.84,0.76,0.0,4.0,0.0844,-3.834,1.0,0.06,130.002,4.0,0.905,rnb
Wiken,3wiQHn5XtL4jSnIetSCGA8,0.258,0.798,0.638,0.0,0.0,0.167,-9.404,1.0,0.0756,150.018,4.0,0.878,rnb
Imaginándote,7BFJYal3LoCIud75mCwLFz,0.714,0.824,0.474,0.0858,6.0,0.0907,-8.658,0.0,0.0716,106.04,4.0,0.557,rnb
Como Amigos,2uXS7NcBChNJZTIjHjlgjV,0.397,0.757,0.632,0.0,6.0,0.14,-5.09,1.0,0.0508,119.951,4.0,0.635,rnb
Curarte,0Xrzd6jUgpqfyjWjMBwZ7Q,0.536,0.683,0.502,0.000946,11.0,0.42,-7.98,1.0,0.184,169.974,4.0,0.477,rnb
Monte Carlo,0vV9YneKNzEEsAxQBFfOzp,0.917,0.824,0.425,0.00122,3.0,0.107,-6.579,0.0,0.0451,106.084,4.0,0.457,rnb
Curvas,6TO05VYYHCkZpy0V1XVOdI,0.553,0.614,0.583,0.0,1.0,0.148,-7.531,0.0,0.133,133.466,3.0,0.578,rnb
Makin Money,0nMeCH0qe2CTdA6YDzyFRW,0.788,0.632,0.431,0.0268,11.0,0.193,-11.437,1.0,0.0421,95.004,4.0,0.0738,rnb
ADIÓS AMOR,3icYhbxVykalMuLA3rVcp0,0.752,0.355,0.584,0.0,1.0,0.0968,-5.501,1.0,0.116,175.347,4.0,0.149,rnb
radar,3xYtmu8IcDfXGEw7I9oChp,0.435,0.684,0.657,0.0,1.0,0.145,-5.053,1.0,0.0707,91.946,4.0,0.753,rnb
Qué Maldición,4DNnkNigVl4Dc5Ja4BvKH9,0.784,0.663,0.502,0.00221,8.0,0.133,-10.638,0.0,0.21,173.885,4.0,0.503,rnb
BeSos aL vIEnTo :(,1L43z9QK8qctlgBJbXa3W3,0.15,0.716,0.447,0.00368,6.0,0.0876,-7.816,1.0,0.0508,99.938,4.0,0.138,rnb
Carmesí,0gb9JwHmyqfpMDMt1kCcZF,0.0918,0.604,0.607,0.0,6.0,0.156,-5.999,0.0,0.245,126.222,4.0,0.601,rnb
